transaction_id,date,product_code,customer_code,sold_quantity,revenue,cost,profit
T008990,2022-02-15,P021,C053,1,1843.35,1475,368.35
T002739,2022-02-15,P014,C013,1,62851.0,48483,14368.0
T004155,2022-02-15,P031,C044,1,411.25,298,113.25
T008597,2022-02-15,P020,C020,3,3745.79,3045,700.79
T009135,2022-02-15,P027,C053,10,36257.05,29400,6857.05
T006874,2022-02-16,P009,C060,3,3395.46,2658,737.46
T006259,2022-02-16,P044,C066,10,10350.38,8270,2080.38
T003686,2022-02-16,P019,C035,10,60185.1,47970,12215.1
T005882,2022-02-16,P023,C021,5,303524.65,231215,72309.65
T000710,2022-02-16,P042,C040,2,6229.5,4676,1553.5
T004182,2022-02-17,P024,C031,2,32965.27,26552,6413.27
T002975,2022-02-17,P002,C027,2,169203.59,124388,44815.59
T006667,2022-02-17,P038,C034,1,3073.09,2222,851.09
T004287,2022-02-17,P002,C013,5,376201.12,310970,65231.12
T009995,2022-02-18,P030,C036,1,4626.24,3604,1022.24
T003525,2022-02-18,P048,C025,2,4948.06,3830,1118.06
T004475,2022-02-18,P023,C011,3,182921.95,138729,44192.95
T004495,2022-02-18,P031,C047,3,1166.13,894,272.13
T006149,2022-02-18,P034,C027,2,22495.94,17004,5491.94
T003196,2022-02-18,P005,C073,2,1567.17,1170,397.17
T008750,2022-02-18,P005,C072,5,3504.56,2925,579.56
T008172,2022-02-18,P044,C057,15,15377.88,12405,2972.88
T000877,2022-02-19,P014,C026,3,177247.86,145449,31798.86
T007186,2022-02-19,P023,C065,3,187066.04,138729,48337.04
T000157,2022-02-19,P043,C045,5,10741.67,8040,2701.67
T000149,2022-02-19,P047,C073,15,528154.3,384945,143209.3
T006230,2022-02-19,P010,C019,5,10086.38,8835,1251.38
T000428,2022-02-19,P021,C019,2,3377.55,2950,427.55
T007707,2022-02-19,P001,C043,10,57050.49,42720,14330.49
T007238,2022-02-19,P030,C026,2,9253.6,7208,2045.6
T008361,2022-02-20,P037,C002,1,2818.46,2178,640.46
T008376,2022-02-20,P045,C051,1,1407.49,1009,398.49
T006912,2022-02-20,P028,C055,3,2801.94,2034,767.94
T007138,2022-02-20,P033,C027,10,282537.52,217730,64807.52
T007442,2022-02-20,P045,C052,10,13137.07,10090,3047.07
T008058,2022-02-20,P039,C040,1,4335.51,3229,1106.51
T001224,2022-02-21,P049,C028,25,1350306.39,1191875,158431.39
T006817,2022-02-21,P005,C015,2,1350.68,1170,180.68
T002029,2022-02-21,P024,C008,1,16089.74,13276,2813.74
T003733,2022-02-21,P019,C060,3,17822.23,14391,3431.23
T009670,2022-02-21,P035,C049,2,1416.7,1012,404.7
T009259,2022-02-21,P009,C058,10,11451.71,8860,2591.71
T001462,2022-02-21,P042,C057,2,5743.85,4676,1067.85
T001535,2022-02-22,P012,C020,1,46452.2,33792,12660.2
T009361,2022-02-22,P032,C025,1,2131.87,1770,361.87
T008981,2022-02-22,P024,C053,3,53321.2,39828,13493.2
T008934,2022-02-22,P044,C060,25,24828.48,20675,4153.48
T008931,2022-02-22,P042,C029,10,31137.33,23380,7757.33
T008760,2022-02-22,P023,C047,2,123479.08,92486,30993.08
T003974,2022-02-23,P001,C021,3,17084.24,12816,4268.24
T004089,2022-02-23,P044,C061,5,5331.58,4135,1196.58
T001633,2022-02-23,P040,C013,3,109716.91,98079,11637.91
T004778,2022-02-23,P021,C021,10,20570.8,14750,5820.8
T001820,2022-02-23,P017,C014,15,15942.69,11475,4467.69
T007255,2022-02-23,P010,C001,2,4640.78,3534,1106.78
T006031,2022-02-24,P029,C060,1,57439.19,47662,9777.19
T009836,2022-02-24,P038,C009,10,28694.39,22220,6474.39
T002845,2022-02-24,P009,C072,1,1183.62,886,297.62
T001605,2022-02-24,P032,C021,1,2310.06,1770,540.06
T005218,2022-02-24,P007,C049,2,93710.07,70960,22750.07
T005969,2022-02-25,P044,C011,5,5070.12,4135,935.12
T000362,2022-02-25,P047,C014,1,29014.99,25663,3351.99
T007584,2022-02-25,P037,C061,15,45203.04,32670,12533.04
T001911,2022-02-25,P027,C048,2,7351.78,5880,1471.78
T007887,2022-02-25,P027,C055,3,11597.09,8820,2777.09
T006846,2022-02-25,P003,C018,3,131565.18,106485,25080.18
T004002,2022-02-25,P046,C049,1,40556.19,33748,6808.19
T006053,2022-02-25,P041,C055,1,2317.12,1863,454.12
T000804,2022-02-26,P044,C055,1,1103.5,827,276.5
T004975,2022-02-26,P021,C002,50,90939.2,73750,17189.2
T001002,2022-02-26,P008,C058,5,15565.02,11735,3830.02
T006718,2022-02-26,P026,C014,20,851787.77,653900,197887.77
T009810,2022-02-27,P013,C066,2,91393.9,72032,19361.9
T007689,2022-02-27,P020,C019,3,4261.8,3045,1216.8
T008752,2022-02-27,P044,C003,15,15512.96,12405,3107.96
T002008,2022-02-27,P012,C061,2,90425.89,67584,22841.89
T009064,2022-02-27,P012,C049,15,622365.8,506880,115485.8
T005148,2022-02-27,P039,C032,10,40331.36,32290,8041.36
T008047,2022-02-28,P037,C052,2,5874.2,4356,1518.2
T001943,2022-02-28,P041,C019,3,7806.32,5589,2217.32
T000475,2022-02-28,P037,C027,1,2823.08,2178,645.08
T006337,2022-02-28,P034,C031,1,10461.0,8502,1959.0
T007518,2022-02-28,P033,C069,1,26432.82,21773,4659.82
T000611,2022-02-28,P002,C031,2,163281.85,124388,38893.85
T003919,2022-02-28,P021,C028,20,32489.54,29500,2989.54
T001200,2022-02-28,P020,C001,1,1288.16,1015,273.16
T009655,2022-02-28,P011,C033,15,19369.36,14190,5179.36
T006432,2022-03-01,P041,C010,5,11521.41,9315,2206.41
T004032,2022-03-01,P035,C022,10,6187.03,5060,1127.03
T003777,2022-03-01,P045,C019,2,2535.54,2018,517.54
T003304,2022-03-01,P021,C006,2,3949.18,2950,999.18
T003414,2022-03-01,P010,C055,1,2261.52,1767,494.52
T005067,2022-03-01,P023,C017,30,1668459.34,1387290,281169.34
T006696,2022-03-01,P044,C056,1,994.14,827,167.14
T008086,2022-03-02,P046,C018,1,44783.84,33748,11035.84
T002501,2022-03-02,P040,C047,2,73464.48,65386,8078.48
T008979,2022-03-02,P027,C027,10,40775.15,29400,11375.15
T003330,2022-03-02,P048,C055,15,36001.8,28725,7276.8
T008405,2022-03-02,P005,C040,30,22717.2,17550,5167.2
T006003,2022-03-02,P031,C028,3,1125.97,894,231.97
T005537,2022-03-02,P027,C053,1,4069.71,2940,1129.71
T003658,2022-03-02,P029,C045,2,124704.21,95324,29380.21
T006057,2022-03-02,P046,C002,10,455180.49,337480,117700.49
T005420,2022-03-02,P026,C002,1,45095.77,32695,12400.77
T003306,2022-03-03,P049,C019,2,120337.0,95350,24987.0
T003656,2022-03-03,P033,C062,3,81494.41,65319,16175.41
T006234,2022-03-03,P048,C009,1,2331.54,1915,416.54
T001956,2022-03-03,P036,C004,1,83051.65,66523,16528.65
T003144,2022-03-03,P046,C054,15,643303.93,506220,137083.93
T004503,2022-03-03,P028,C040,1,874.7,678,196.7
T002738,2022-03-04,P015,C071,1,22543.23,16226,6317.23
T002137,2022-03-04,P038,C051,5,14629.11,11110,3519.11
T001827,2022-03-04,P028,C069,2,1526.73,1356,170.73
T006363,2022-03-04,P003,C033,3,143357.69,106485,36872.69
T003713,2022-03-04,P041,C038,5,12825.74,9315,3510.74
T006669,2022-03-04,P013,C024,2,87439.77,72032,15407.77
T002210,2022-03-04,P027,C038,3,10958.7,8820,2138.7
T001835,2022-03-05,P007,C003,2,89735.26,70960,18775.26
T001263,2022-03-05,P011,C005,10,12015.42,9460,2555.42
T004771,2022-03-05,P021,C030,2,4082.83,2950,1132.83
T006121,2022-03-06,P021,C024,10,20414.72,14750,5664.72
T000536,2022-03-06,P033,C054,15,394200.68,326595,67605.68
T008657,2022-03-06,P042,C031,3,8436.44,7014,1422.44
T003388,2022-03-06,P003,C013,3,124384.47,106485,17899.47
T009458,2022-03-06,P014,C003,10,649084.54,484830,164254.54
T000643,2022-03-06,P001,C042,2,11678.92,8544,3134.92
T002773,2022-03-06,P023,C053,5,278753.05,231215,47538.05
T003783,2022-03-06,P024,C004,2,36145.96,26552,9593.96
T002879,2022-03-06,P048,C004,15,36127.19,28725,7402.19
T007696,2022-03-07,P013,C049,2,92440.81,72032,20408.81
T002092,2022-03-07,P040,C061,5,196411.69,163465,32946.69
T002798,2022-03-07,P036,C073,50,4109626.76,3326150,783476.76
T003944,2022-03-07,P023,C031,1,62047.07,46243,15804.07
T006926,2022-03-08,P024,C067,15,267796.12,199140,68656.12
T001212,2022-03-08,P047,C020,1,30852.13,25663,5189.13
T008506,2022-03-08,P014,C046,1,56207.15,48483,7724.15
T006844,2022-03-08,P039,C049,2,6849.41,6458,391.41
T008015,2022-03-08,P035,C010,2,1281.95,1012,269.95
T008727,2022-03-08,P047,C073,1,29322.21,25663,3659.21
T005377,2022-03-08,P018,C030,2,2398.0,1804,594.0
T004454,2022-03-08,P008,C016,5,15034.79,11735,3299.79
T009203,2022-03-08,P005,C026,2,1629.52,1170,459.52
T000048,2022-03-08,P015,C051,20,412027.17,324520,87507.17
T009533,2022-03-08,P009,C019,5,5720.08,4430,1290.08
T004528,2022-03-09,P016,C075,5,25269.45,22215,3054.45
T002379,2022-03-09,P034,C020,1,10956.83,8502,2454.83
T003618,2022-03-09,P044,C045,5,5380.58,4135,1245.58
T002009,2022-03-09,P027,C058,15,58903.43,44100,14803.43
T003601,2022-03-09,P034,C007,1,11275.09,8502,2773.09
T008145,2022-03-09,P001,C018,1,5270.7,4272,998.7
T003922,2022-03-10,P008,C055,3,8820.12,7041,1779.12
T009388,2022-03-10,P020,C061,5,6987.0,5075,1912.0
T008246,2022-03-10,P028,C047,2,1484.8,1356,128.8
T007142,2022-03-10,P036,C019,2,171328.7,133046,38282.7
T007944,2022-03-10,P028,C022,2,1801.9,1356,445.9
T008543,2022-03-10,P007,C046,3,129699.05,106440,23259.05
T000850,2022-03-10,P041,C001,1,2225.4,1863,362.4
T007335,2022-03-11,P022,C047,2,40661.41,33058,7603.41
T003562,2022-03-11,P014,C037,2,124390.61,96966,27424.61
T007949,2022-03-11,P033,C075,2,59705.29,43546,16159.29
T005956,2022-03-11,P015,C037,3,61082.71,48678,12404.71
T003420,2022-03-11,P003,C014,1,45067.81,35495,9572.81
T008247,2022-03-11,P004,C039,1,1268.76,969,299.76
T002813,2022-03-11,P046,C061,10,432089.79,337480,94609.79
T001926,2022-03-11,P028,C050,1,874.56,678,196.56
T007308,2022-03-11,P010,C032,3,6768.16,5301,1467.16
T004436,2022-03-11,P018,C059,1,1094.38,902,192.38
T004251,2022-03-12,P041,C040,5,11579.1,9315,2264.1
T001207,2022-03-12,P046,C049,10,423008.59,337480,85528.59
T000646,2022-03-12,P003,C024,3,141878.77,106485,35393.77
T008568,2022-03-12,P008,C022,3,8782.65,7041,1741.65
T006627,2022-03-12,P050,C058,10,550571.36,486640,63931.36
T002635,2022-03-12,P036,C061,2,163090.35,133046,30044.35
T005868,2022-03-12,P036,C006,15,1313077.51,997845,315232.51
T003558,2022-03-12,P031,C060,2,830.29,596,234.29
T006625,2022-03-13,P046,C066,20,887070.73,674960,212110.73
T004897,2022-03-13,P029,C016,2,118308.33,95324,22984.33
T000586,2022-03-13,P011,C059,15,17125.4,14190,2935.4
T008719,2022-03-13,P035,C067,1,699.87,506,193.87
T009442,2022-03-13,P004,C026,5,6442.58,4845,1597.58
T008775,2022-03-13,P016,C071,1,5954.75,4443,1511.75
T002861,2022-03-13,P001,C029,20,114582.71,85440,29142.71
T005060,2022-03-14,P046,C055,20,863386.8,674960,188426.8
T007136,2022-03-14,P004,C032,2,2559.01,1938,621.01
T003060,2022-03-14,P035,C070,2,1257.68,1012,245.68
T007920,2022-03-14,P004,C039,1,1255.11,969,286.11
T002828,2022-03-14,P001,C072,15,80288.37,64080,16208.37
T006361,2022-03-14,P035,C059,1,649.87,506,143.87
T007844,2022-03-14,P025,C039,2,165642.93,141548,24094.93
T001079,2022-03-14,P049,C063,2,120523.48,95350,25173.48
T003519,2022-03-14,P035,C039,5,2904.86,2530,374.86
T007115,2022-03-14,P011,C030,1,1173.65,946,227.65
T000573,2022-03-14,P042,C062,1,3027.21,2338,689.21
T007381,2022-03-14,P012,C045,1,45181.01,33792,11389.01
T001967,2022-03-15,P031,C048,1,375.54,298,77.54
T000117,2022-03-15,P011,C070,20,23149.57,18920,4229.57
T009319,2022-03-15,P003,C050,1,43774.01,35495,8279.01
T008372,2022-03-15,P023,C033,2,115037.13,92486,22551.13
T009000,2022-03-15,P011,C009,10,12891.51,9460,3431.51
T005934,2022-03-15,P018,C027,3,3208.29,2706,502.29
T004610,2022-03-15,P006,C069,10,379214.73,289390,89824.73
T004859,2022-03-16,P046,C054,5,213544.87,168740,44804.87
T005124,2022-03-16,P017,C071,5,4886.51,3825,1061.51
T002132,2022-03-16,P028,C045,15,12453.59,10170,2283.59
T009952,2022-03-16,P009,C052,2,2405.03,1772,633.03
T007712,2022-03-16,P005,C069,1,746.11,585,161.11
T007276,2022-03-16,P026,C019,10,403707.88,326950,76757.88
T002020,2022-03-17,P041,C037,2,4773.99,3726,1047.99
T008181,2022-03-17,P028,C064,3,2674.87,2034,640.87
T002885,2022-03-17,P011,C008,3,3924.85,2838,1086.85
T008165,2022-03-17,P031,C036,5,2045.09,1490,555.09
T007984,2022-03-17,P043,C025,5,11028.6,8040,2988.6
T003991,2022-03-17,P036,C015,2,149892.52,133046,16846.52
T004176,2022-03-17,P022,C041,2,45083.68,33058,12025.68
T002839,2022-03-17,P012,C059,5,205081.37,168960,36121.37
T003624,2022-03-17,P035,C043,3,1945.16,1518,427.16
T001645,2022-03-17,P015,C053,10,218785.96,162260,56525.96
T005140,2022-03-17,P012,C050,1,42035.26,33792,8243.26
T009326,2022-03-17,P039,C028,1,4340.15,3229,1111.15
T005698,2022-03-18,P039,C021,3,11932.72,9687,2245.72
T007597,2022-03-18,P037,C067,1,2618.11,2178,440.11
T009360,2022-03-18,P030,C023,5,24125.89,18020,6105.89
T007078,2022-03-18,P040,C047,3,124285.77,98079,26206.77
T007743,2022-03-18,P005,C061,3,2437.33,1755,682.33
T002711,2022-03-18,P040,C051,2,84893.1,65386,19507.1
T009021,2022-03-19,P028,C015,1,931.46,678,253.46
T009210,2022-03-19,P005,C011,5,3623.89,2925,698.89
T003873,2022-03-19,P044,C033,5,5176.28,4135,1041.28
T001089,2022-03-19,P006,C027,10,359190.18,289390,69800.18
T004983,2022-03-19,P040,C030,1,45123.17,32693,12430.17
T005817,2022-03-19,P005,C008,5,3954.22,2925,1029.22
T005071,2022-03-19,P022,C016,15,346430.88,247935,98495.88
T008799,2022-03-19,P046,C060,15,644293.52,506220,138073.52
T003182,2022-03-20,P002,C039,1,79131.48,62194,16937.48
T006542,2022-03-20,P021,C033,1,1846.53,1475,371.53
T008404,2022-03-20,P042,C071,25,71159.0,58450,12709.0
T006596,2022-03-20,P038,C003,10,29105.49,22220,6885.49
T006652,2022-03-21,P025,C046,2,170337.59,141548,28789.59
T009092,2022-03-21,P009,C068,3,3293.45,2658,635.45
T006214,2022-03-21,P025,C041,3,286017.72,212322,73695.72
T009528,2022-03-21,P022,C015,30,619440.52,495870,123570.52
T002636,2022-03-21,P019,C040,10,60052.53,47970,12082.53
T009941,2022-03-21,P043,C013,10,22162.19,16080,6082.19
T002607,2022-03-21,P035,C033,5,3154.21,2530,624.21
T001405,2022-03-21,P007,C017,3,144501.47,106440,38061.47
T007930,2022-03-22,P020,C011,1,1224.5,1015,209.5
T005037,2022-03-22,P032,C048,10,23834.23,17700,6134.23
T008136,2022-03-22,P017,C057,1,979.96,765,214.96
T009754,2022-03-22,P048,C037,1,2389.67,1915,474.67
T001730,2022-03-22,P031,C043,3,1086.37,894,192.37
T009933,2022-03-22,P015,C046,15,316664.55,243390,73274.55
T008930,2022-03-22,P025,C017,15,1173891.27,1061610,112281.27
T003757,2022-03-22,P007,C033,25,1238472.79,887000,351472.79
T008079,2022-03-23,P041,C066,2,4759.66,3726,1033.66
T007718,2022-03-23,P049,C074,1,66448.16,47675,18773.16
T009144,2022-03-23,P013,C068,15,746040.21,540240,205800.21
T004628,2022-03-23,P031,C033,2,794.77,596,198.77
T001558,2022-03-23,P011,C037,1,1204.6,946,258.6
T009630,2022-03-23,P045,C038,5,5486.93,5045,441.93
T007361,2022-03-23,P001,C038,1,5766.59,4272,1494.59
T007135,2022-03-23,P032,C069,1,2212.51,1770,442.51
T003726,2022-03-23,P031,C010,30,10151.54,8940,1211.54
T006129,2022-03-24,P023,C037,10,620842.12,462430,158412.12
T002230,2022-03-24,P036,C013,2,159691.6,133046,26645.6
T003681,2022-03-24,P038,C042,3,8374.98,6666,1708.98
T002376,2022-03-24,P002,C063,10,823987.85,621940,202047.85
T000772,2022-03-24,P034,C067,25,278434.73,212550,65884.73
T006918,2022-03-24,P005,C015,1,801.76,585,216.76
T005480,2022-03-24,P015,C016,1,20851.17,16226,4625.17
T004349,2022-03-24,P002,C069,1,80168.59,62194,17974.59
T008254,2022-03-24,P019,C002,1,5866.17,4797,1069.17
T002435,2022-03-24,P030,C032,1,4758.22,3604,1154.22
T005406,2022-03-24,P031,C024,2,811.27,596,215.27
T000112,2022-03-25,P005,C020,2,1597.08,1170,427.08
T004870,2022-03-25,P038,C035,3,8293.0,6666,1627.0
T005941,2022-03-25,P049,C043,1,61037.06,47675,13362.06
T003301,2022-03-25,P034,C022,2,22558.7,17004,5554.7
T009633,2022-03-26,P038,C025,2,5392.79,4444,948.79
T003462,2022-03-26,P013,C022,2,100118.65,72032,28086.65
T003105,2022-03-26,P049,C002,2,115551.9,95350,20201.9
T001494,2022-03-26,P040,C017,30,1297331.73,980790,316541.73
T004459,2022-03-26,P044,C037,10,10773.7,8270,2503.7
T001510,2022-03-26,P044,C045,1,1069.77,827,242.77
T009479,2022-03-26,P008,C002,3,8450.25,7041,1409.25
T001120,2022-03-26,P045,C025,10,12281.82,10090,2191.82
T004494,2022-03-26,P050,C063,25,1645875.73,1216600,429275.73
T001857,2022-03-26,P021,C043,10,20608.13,14750,5858.13
T002840,2022-03-26,P014,C049,25,1598848.76,1212075,386773.76
T005839,2022-03-26,P039,C028,30,119304.71,96870,22434.71
T000525,2022-03-27,P009,C036,20,22045.39,17720,4325.39
T006362,2022-03-27,P006,C070,1,35860.9,28939,6921.9
T004080,2022-03-27,P030,C017,5,23504.53,18020,5484.53
T009068,2022-03-27,P004,C022,2,2400.51,1938,462.51
T004304,2022-03-27,P050,C015,20,1355059.02,973280,381779.02
T006770,2022-03-27,P046,C007,1,41899.91,33748,8151.91
T007152,2022-03-27,P033,C027,2,51115.79,43546,7569.79
T006067,2022-03-27,P006,C012,3,106426.51,86817,19609.51
T004678,2022-03-28,P010,C066,20,49091.1,35340,13751.1
T005704,2022-03-28,P006,C030,1,35024.56,28939,6085.56
T006355,2022-03-28,P020,C028,2,2579.41,2030,549.41
T007829,2022-03-28,P036,C062,10,827956.07,665230,162726.07
T002584,2022-03-28,P017,C052,3,2809.42,2295,514.42
T006023,2022-03-29,P047,C057,3,106687.95,76989,29698.95
T000378,2022-03-29,P039,C055,15,62902.99,48435,14467.99
T005483,2022-03-29,P043,C066,2,3882.66,3216,666.66
T008816,2022-03-29,P043,C063,2,4345.39,3216,1129.39
T008459,2022-03-29,P043,C006,2,4436.28,3216,1220.28
T008637,2022-03-29,P026,C051,3,133798.46,98085,35713.46
T005002,2022-03-29,P048,C022,10,25236.5,19150,6086.5
T006694,2022-03-29,P012,C001,1,40815.77,33792,7023.77
T005818,2022-03-30,P007,C061,15,656795.64,532200,124595.64
T005441,2022-03-30,P013,C034,3,145648.25,108048,37600.25
T006289,2022-03-30,P036,C031,5,402014.66,332615,69399.66
T000934,2022-03-30,P019,C044,1,5915.84,4797,1118.84
T008264,2022-03-30,P030,C036,3,13839.64,10812,3027.64
T007835,2022-03-30,P029,C051,10,625776.23,476620,149156.23
T009252,2022-03-30,P006,C049,1,39146.52,28939,10207.52
T004132,2022-03-31,P009,C005,1,1234.43,886,348.43
T009688,2022-03-31,P050,C051,15,898746.04,729960,168786.04
T006127,2022-03-31,P035,C004,3,1886.3,1518,368.3
T001075,2022-03-31,P020,C031,1,1367.21,1015,352.21
T001561,2022-03-31,P001,C002,1,5325.52,4272,1053.52
T002123,2022-03-31,P045,C022,2,2540.39,2018,522.39
T005496,2022-03-31,P011,C049,3,3954.62,2838,1116.62
T004328,2022-03-31,P036,C005,3,235970.65,199569,36401.65
T000523,2022-03-31,P015,C059,10,223366.92,162260,61106.92
T004104,2022-04-01,P029,C010,20,1187255.78,953240,234015.78
T008221,2022-04-01,P001,C022,2,10551.64,8544,2007.64
T009560,2022-04-01,P012,C035,2,90281.17,67584,22697.17
T007879,2022-04-01,P031,C034,1,397.32,298,99.32
T000638,2022-04-01,P008,C049,1,2543.09,2347,196.09
T000446,2022-04-01,P001,C021,2,10215.87,8544,1671.87
T007636,2022-04-01,P018,C073,3,3464.83,2706,758.83
T000306,2022-04-01,P040,C021,1,40322.8,32693,7629.8
T003102,2022-04-02,P028,C047,1,929.59,678,251.59
T001167,2022-04-02,P001,C049,25,130950.35,106800,24150.35
T007197,2022-04-02,P045,C015,3,3406.29,3027,379.29
T003278,2022-04-02,P024,C006,1,16872.37,13276,3596.37
T002610,2022-04-02,P018,C028,2,2479.91,1804,675.91
T007693,2022-04-02,P024,C025,2,32819.58,26552,6267.58
T006827,2022-04-03,P050,C028,1,65371.37,48664,16707.37
T008399,2022-04-03,P040,C021,5,222708.71,163465,59243.71
T009808,2022-04-03,P019,C007,1,6362.27,4797,1565.27
T005647,2022-04-03,P030,C007,10,43591.23,36040,7551.23
T006144,2022-04-03,P039,C018,2,8426.64,6458,1968.64
T004121,2022-04-03,P005,C034,2,1429.06,1170,259.06
T002581,2022-04-03,P050,C007,10,677982.0,486640,191342.0
T006162,2022-04-03,P046,C073,2,89071.22,67496,21575.22
T009599,2022-04-03,P012,C053,1,40627.23,33792,6835.23
T003220,2022-04-03,P010,C046,15,32143.63,26505,5638.63
T006177,2022-04-04,P050,C025,2,126340.35,97328,29012.35
T008268,2022-04-04,P022,C034,3,67278.03,49587,17691.03
T008009,2022-04-04,P013,C040,10,460100.32,360160,99940.32
T004453,2022-04-04,P050,C024,2,120530.69,97328,23202.69
T009294,2022-04-04,P038,C075,3,9136.92,6666,2470.92
T009984,2022-04-05,P025,C032,5,472172.54,353870,118302.54
T007188,2022-04-05,P043,C005,3,6716.52,4824,1892.52
T003226,2022-04-05,P032,C057,5,11826.67,8850,2976.67
T004316,2022-04-05,P014,C030,2,112270.42,96966,15304.42
T007409,2022-04-05,P028,C020,1,924.18,678,246.18
T003070,2022-04-06,P002,C002,10,804575.28,621940,182635.28
T002940,2022-04-06,P022,C016,1,22921.15,16529,6392.15
T000134,2022-04-06,P023,C039,3,180970.17,138729,42241.17
T008032,2022-04-06,P022,C006,1,21867.99,16529,5338.99
T002061,2022-04-06,P030,C036,15,72161.44,54060,18101.44
T001161,2022-04-06,P010,C018,15,33696.38,26505,7191.38
T007344,2022-04-06,P021,C046,30,47147.46,44250,2897.46
T007911,2022-04-06,P022,C009,3,64169.53,49587,14582.53
T000690,2022-04-06,P027,C027,3,10702.91,8820,1882.91
T006425,2022-04-06,P039,C053,1,4497.42,3229,1268.42
T003412,2022-04-06,P021,C028,3,5718.92,4425,1293.92
T009444,2022-04-06,P025,C072,20,1927939.8,1415480,512459.8
T003516,2022-04-06,P030,C052,3,14563.66,10812,3751.66
T002741,2022-04-07,P029,C001,1,64014.68,47662,16352.68
T008245,2022-04-07,P029,C044,10,593892.78,476620,117272.78
T000222,2022-04-07,P029,C033,1,60752.39,47662,13090.39
T007164,2022-04-07,P011,C020,3,3456.23,2838,618.23
T003752,2022-04-07,P003,C015,1,48143.15,35495,12648.15
T000091,2022-04-07,P043,C068,10,19370.04,16080,3290.04
T008883,2022-04-07,P026,C022,3,118484.88,98085,20399.88
T003273,2022-04-07,P005,C069,2,1474.44,1170,304.44
T001951,2022-04-07,P042,C002,25,72396.35,58450,13946.35
T004768,2022-04-08,P035,C061,5,3220.76,2530,690.76
T006091,2022-04-08,P001,C026,2,11228.41,8544,2684.41
T001090,2022-04-08,P038,C003,3,8380.62,6666,1714.62
T009052,2022-04-09,P032,C002,3,7231.0,5310,1921.0
T005269,2022-04-09,P023,C021,20,1129037.1,924860,204177.1
T008815,2022-04-09,P006,C041,2,67720.43,57878,9842.43
T000698,2022-04-09,P029,C022,2,112981.2,95324,17657.2
T003879,2022-04-09,P040,C034,1,43172.82,32693,10479.82
T003923,2022-04-10,P018,C014,1,1205.54,902,303.54
T004214,2022-04-10,P044,C032,3,3296.59,2481,815.59
T003876,2022-04-10,P024,C073,1,18512.92,13276,5236.92
T008127,2022-04-10,P045,C026,3,3642.24,3027,615.24
T004835,2022-04-11,P032,C028,3,6635.96,5310,1325.96
